TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
SWBK,88239,H8920G15,2000-05-18,2001-07-15,4
SWBK,88239,H8920M85,2001-07-16,2006-07-09,1
SWBK,88239,H8923133,2006-07-20,2014-12-17,1
SWBK,15054,H4209710,2014-12-18,2023-12-29,1
SWI,92931,83416B10,2009-06-18,2016-02-05,1
SWM,82649,80854110,1996-01-18,2023-12-29,1
SWST,77043,84522410,1992-05-14,2001-12-02,1
SWST,77043,78503N10,2001-12-20,2014-12-31,1
SWTR,71475,84250210,1983-07-14,1998-06-30,1
SWTR,71475,02989910,1998-07-16,2023-12-29,1
SWY,76149,78651420,1990-07-19,2015-01-29,1
SWZA,83421,86507710,1996-05-16,2001-12-23,1
SWZA,83421,24237010,2002-01-17,2013-08-26,1
SWZA,83421,24237020,2013-09-19,2019-11-12,1
SWZA,,,2019-11-14,2022-12-31,6
SYA,93222,87151Q10,2010-02-18,2016-01-29,1
SYBA,79013,78506010,1995-10-19,2014-04-24,1
SYBA,79013,86102510,2014-05-15,2023-12-29,1
SYK1,83422,87123710,1996-06-20,2021-08-26,1
SYMC,75607,87150310,1989-09-14,2019-11-04,1
SYMC,75607,66877110,2019-11-14,2023-12-29,1
SYN1,85319,87162H10,1997-09-18,2018-10-09,1
SYNA,89290,87157D10,2002-03-14,2023-12-29,1
SYSX,,,2006-05-18,2006-07-19,6
SYSX,91367,87192920,2006-07-20,2007-07-31,2
SYSX,91367,78505P10,2007-08-01,2012-07-10,1
SYSX,91367,14888710,2012-07-19,2015-07-23,1
SYUT,91967,87164C10,2007-04-12,2017-03-31,1
SYX,89900,87162W10,2004-01-15,2023-12-29,1
SYXI,86362,46600W10,2000-07-20,2018-01-16,1
TAA,91727,89417410,2007-02-15,2019-07-31,1
TAA,91727,89421B10,2019-08-15,2023-05-12,1
TACT,83910,89291810,1996-12-19,2023-12-29,1
TACX,85320,00088110,1997-09-18,2004-01-06,1
TACX,,,2004-01-15,2004-02-18,6
TACX,85320,00088120,2004-02-19,2007-01-30,1
TACX,85320,42327L10,2007-02-15,2011-06-26,1
TACX,85320,42327L20,2011-07-14,2018-07-24,1
TACX,85320,42327L30,2018-08-16,2019-02-12,1
TALO,79444,87484T10,2018-09-20,2023-12-29,1
TANT,75460,88034510,1976-01-15,2023-12-29,1
TARO,,,1994-03-17,1998-02-18,6
TARO,78447,M8737E10,1998-02-19,2023-12-29,1
TASR,89031,87651B10,2003-02-20,2017-04-05,1
TASR,89031,05464C10,2017-04-20,2023-12-29,1
TAST,91678,14574X10,2007-01-18,2023-12-29,1
TAXI,83565,58392810,1996-07-18,2023-12-29,1
TAYC,89530,87685110,2002-10-17,2014-08-15,1
TBBK,90036,05969F10,2004-05-20,2004-12-22,1
TBBK,90490,05969A10,2005-01-20,2023-12-29,1
TBNK,92987,88145X10,2009-07-16,2023-12-29,1
TCBI,89826,88224Q10,2003-10-16,2023-12-29,1
TCBK,79116,89609510,1994-07-14,2023-12-29,1
TCHC,86435,90136Q10,2003-11-20,2012-09-11,1
TCHC,86435,31422T10,2012-09-20,2018-06-06,1
TCHC,86435,31431B10,2018-06-14,2022-11-04,1
TCHC,,,2022-12-15,2023-12-31,6
TDC,92293,88076W10,2007-10-18,2023-12-29,1
TDSS,78664,88554E10,1989-08-17,1993-08-15,1
TDSS,78664,88554D10,1993-09-16,1995-05-23,5
TDSS,78664,88554D20,1995-05-24,2023-12-29,1
TDYT,87445,87936010,1999-12-16,2023-12-29,1
TEAM,37348,88539210,1982-09-16,1983-02-21,5
TEAM,65752,87815510,1983-12-15,1988-06-15,4
TEAM,11910,63810810,1993-07-15,2002-05-21,1
TEAM,11910,87831110,2002-06-20,2010-12-13,1
TECH,75694,87837710,1990-11-15,2014-11-03,1
TECH,75694,09073M10,2014-11-20,2023-12-29,1
TELM,88983,87967E10,2001-07-19,2003-11-13,1
TELM,89925,98950P10,2003-11-20,2010-03-11,1
TELM,89925,98950P88,2010-03-18,2016-09-11,1
TELM,89925,23305L10,2016-09-15,2017-02-28,1
TELM,89925,23305L20,2017-03-16,2020-08-30,1
TELM,89925,26821110,2020-09-17,2023-12-29,1
TELW,92157,G9144P10,2007-07-19,2009-06-25,1
TELW,92157,H8912P10,2009-07-16,2011-03-16,1
TELW,92157,H8498910,2011-04-14,2023-12-29,1
TEN,84375,88034910,1999-11-18,2022-11-16,1
TEO2,84338,88157K10,2004-09-16,2017-12-14,1
TERA,82287,88076P10,1996-12-19,2000-04-05,1
TERA,82287,22522310,2000-04-20,2006-06-07,1
TERA,82287,22522330,2006-06-15,2019-09-24,1
TESS,80951,87238610,1994-12-15,2023-07-14,1
TFSL,91968,87240R10,2007-04-23,2023-12-29,1
TFT,78077,88355W10,1992-12-17,2001-07-11,1
TFT,78077,48282T10,2001-07-19,2023-12-29,1
TG,75649,89465010,1989-08-17,2019-12-31,1
TG02,80912,87241730,2004-04-15,2015-02-11,1
TG02,80912,23936010,2015-02-19,2020-12-31,1
TGA,77729,89366210,2005-09-15,2022-10-13,2
TGD,91152,89364110,2006-03-16,2023-12-29,1
TGI1,84041,89681810,1996-12-19,2023-12-29,1
TGT,26542,88037010,1976-01-15,1996-12-11,1
TGT,84375,88037E10,1996-12-19,1999-11-04,1
TGT,87292,69525710,1999-11-18,2010-11-16,1
THFF,77379,32021810,1996-03-14,2023-12-29,1
THOR,76081,88516010,1984-05-17,2023-12-29,1
THRI,90423,88338T10,2004-10-14,2016-01-10,1
THRI,90423,45781M10,2016-01-14,2023-12-29,1
THSW,90775,89469A10,2005-07-14,2023-12-29,1
TIBX,87092,88632Q10,1999-08-19,2014-12-05,1
TIF,75100,88654710,1987-05-05,2021-01-06,1
TITN,92471,88830R10,2007-12-20,2023-12-29,1
TIVO,87255,88870610,1999-11-18,2016-09-07,1
TKAY,81784,V8956410,1995-10-19,1999-12-20,1
TKAY,81784,Y8564W10,2000-01-20,2023-08-03,1
TLA,90940,87408310,2005-10-20,2016-07-12,1
TLA,16143,G9078F10,2016-07-14,2023-09-27,1
TMH,93185,87817A10,2009-12-17,2017-02-03,1
TMI,37348,14712910,1983-07-14,1988-06-15,1
TMI,65752,87815510,1988-06-16,2022-12-21,1
TMI,65752,87815530,2023-01-19,2023-08-10,1
TMPW,84342,87294110,1997-02-20,2003-04-30,1
TMPW,84342,61174210,2003-05-15,2016-10-31,1
TNAV,93401,87945510,2010-05-20,2021-02-16,1
TNK,92518,Y8565N10,2008-01-17,2019-11-24,1
TNK,92518,Y8565N30,2019-12-19,2023-12-29,1
TNMD,92454,64128B10,2007-11-15,2013-06-30,1
TNMD,92454,45825N10,2013-07-18,2017-02-09,1
TNP2,89349,G9108L10,2002-12-19,2020-06-30,1
TNP2,89349,G9108L17,2020-07-16,2023-12-29,1
TOC,60732,89360430,1979-12-20,1981-05-13,5
TOC,60732,89356010,1981-05-14,1984-10-02,1
TOC,83612,88358210,1996-06-07,1996-08-14,5
TOC,89444,88490310,2002-06-12,2002-06-19,5
TOCC,89444,88490310,2002-06-20,2018-11-26,2
TOCC,89444,88490370,2018-11-27,2023-06-22,2
TOCC,89444,88490380,2023-06-23,2023-12-29,2
TOH,92333,42908630,2007-10-18,2009-09-25,1
TOH,93031,76116A10,2009-10-15,2016-06-07,1
TOH,93031,76116A30,2016-06-16,2019-02-28,1
TOLL,70228,88947810,1986-10-16,2023-12-29,1
TOTE,79338,91307710,1985-04-18,1992-03-02,1
TOTE,79338,05332310,1992-03-19,2001-04-26,1
TOTE,79338,80874P10,2001-05-17,2023-12-29,1
TOWN,92318,89214P10,2008-01-17,2023-12-29,1
TPHI,90604,88580710,2005-02-17,2008-08-19,1
TPHI,90604,88580720,2008-09-18,2017-08-01,1
TPHI,90604,60855010,2017-08-17,2023-08-13,1
TPHI,90604,60855020,2023-08-17,2023-12-29,1
TPX,89971,88023U10,2004-01-15,2023-12-29,1
TQNT,80049,89674K10,1994-02-17,2014-12-31,1
TR1Z,89317,89361720,2004-04-15,2010-08-17,1
TRCC,74406,87262510,1987-01-15,2017-06-21,1
TREK,92775,89467510,2008-09-18,2015-01-07,1
TREK,92775,52603B10,2015-01-15,2023-12-29,1
TRGT,91184,87611R30,2006-04-12,2015-08-19,1
TRGT,91184,14888D10,2015-08-21,2017-02-12,1
TRGT,91184,14888D20,2017-02-16,2023-10-30,1
TRHA,91032,24230910,2005-12-15,2015-09-30,1
TRK,81292,84778810,1995-04-20,2019-09-17,1
TRL,82307,89151A10,1996-01-18,2000-10-08,1
TRL,82307,23918K10,2000-10-19,2023-12-29,1
TRMB,76230,89623910,1990-10-18,2023-12-29,1
TRMS,85511,89626310,1997-11-20,2011-11-03,1
TRMS,85511,87159A10,2011-11-17,2015-06-22,1
TRNS,76946,89375710,1993-09-16,2002-10-06,1
TRNS,76946,89352910,2002-10-17,2023-12-29,1
TRS,92506,89674910,2007-12-20,2022-01-31,1
TRSA,92029,89621520,2007-06-14,2023-12-29,1
TRST,77519,89834910,1987-04-16,2021-05-27,1
TRST,77519,89834920,2021-06-17,2023-12-29,1
TRWH,90052,87264S10,2004-02-19,2015-05-14,1
TSAI,81282,89341610,1995-04-20,2007-07-24,1
TSAI,81282,00449810,2007-08-16,2023-12-29,1
TSBK,85751,88709810,1998-11-19,2023-07-25,1
TSCO,80286,89235610,1994-05-19,2023-12-29,1
TSEM,81013,M8791510,1994-12-15,2012-08-05,1
TSEM,81013,M8791527,2012-10-18,2023-12-29,1
TSLA,93436,88160R10,2010-07-15,2023-12-29,1
TSRA,89922,88164L10,2004-01-15,2016-12-01,1
TSRA,89922,88166T10,2016-12-15,2017-02-22,1
TSRA,89922,98421B10,2017-03-16,2020-05-13,1
TSRA,89922,98390M10,2020-06-02,2022-10-02,1
TSRA,89922,00676P10,2022-10-20,2023-12-29,1
TSYS,76639,89190610,1984-02-16,2019-09-17,1
TTE2,83916,87993910,1996-09-19,2018-01-09,1
TTE2,83916,89854H10,2018-01-18,2023-12-29,1
TTEC,76100,88517510,1992-12-17,1996-06-03,1
TTEC,76100,88517530,1996-06-20,2015-10-08,1
TTGT,92052,87874R10,2007-05-17,2023-12-29,1
TTMI,88648,87305R10,2000-10-19,2023-12-29,1
TTRA,76127,88162F10,1990-06-14,2023-12-29,1
TTWO,84761,87405410,1999-05-20,2023-12-29,1
TUES,10094,89903710,1986-09-18,1991-10-31,1
TUES,10094,89903510,1991-11-14,1997-12-26,1
TUES,86866,89903550,1999-05-20,2020-12-30,1
TUES/1,86866,89904V10,2021-02-18,2022-11-30,1
TUES/1,86866,89904V20,2022-12-15,2022-12-30,1
TUES/1,,,2023-02-16,2023-06-30,6
TUP,83462,89989610,1996-06-20,2023-12-29,1
TVZO,,,2003-03-20,2003-07-16,6
TVZO,89941,89421Q10,2003-12-30,2013-11-06,1
TVZO,89941,89421Q20,2013-11-14,2023-12-29,1
TWCA,91883,88732J10,2007-03-01,2009-03-12,1
TWCA,91883,88732J20,2009-03-19,2016-05-17,1
TWII,79198,88832810,1993-07-15,1997-05-22,1
TWII,79198,88830M10,1997-06-19,2023-12-29,1
TWP1,86810,89531P10,1999-07-15,2023-12-29,1
TWRT,,,2006-03-16,2008-07-16,6
TWRT,92917,11161T10,2009-04-09,2012-08-22,1
TWRT,92917,11161T20,2012-09-20,2023-12-29,1
TWTC,86926,88731910,1999-06-17,2008-06-22,1
TWTC,86926,87311L10,2008-07-17,2014-10-31,1
TXNG,92379,G8766E10,2007-10-18,2023-12-29,1
TXRH,90427,88268110,2004-10-14,2023-12-29,1
TYL,44759,90218210,1976-01-15,1989-08-24,1
TYL,75816,90218310,1989-09-14,1990-05-14,1
TYL,76185,90218410,1990-05-22,1999-05-19,1
TYL,76185,90225210,1999-05-20,2023-12-29,1
TYPE,92210,61022P10,2007-08-16,2019-10-10,1
TYSN,77730,90249410,1979-06-14,2023-12-29,1
UACL,90605,91388P10,2005-03-17,2023-12-29,1
UAG,84042,90944010,1996-12-19,2007-07-01,1
UAG,84042,70959W10,2007-07-19,2023-12-29,1
UAL,19596,90255010,1976-01-15,1987-04-30,1
UAL,19596,01747810,1987-05-14,1988-05-25,1
UAL,19596,90254910,1988-06-16,1994-07-12,1
UAL,19596,90254950,1994-08-18,2003-04-02,1
UAL,,,2003-04-17,2006-02-15,6
UAL,91103,90254980,2006-02-16,2010-09-30,1
UAL,91103,91004710,2010-10-14,2023-12-29,1
UARM,90979,90431110,2005-12-15,2023-12-29,1
UB,14955,90966010,1978-08-17,1990-03-20,1
UB,14955,17003210,1990-04-19,2002-03-19,1
UB,89329,17003280,2002-10-17,2015-01-06,1
UBCD,84140,90890810,1997-10-16,2006-11-12,1
UBCD,84140,15643B10,2006-11-16,2009-08-10,1
UBFO,88984,91146010,2002-01-17,2021-01-28,1
UBSH,79747,90539910,1996-06-20,2010-02-01,1
UBSH,79747,90662P10,2010-02-18,2014-04-27,1
UBSH,79747,90539J10,2014-05-15,2019-05-19,1
UBSH,79747,04911A10,2019-06-20,2023-12-29,1
UCB2,89323,90984P10,2002-06-20,2011-06-19,1
UCB2,89323,90984P30,2011-07-14,2023-12-29,1
UCFI,86299,90983910,1998-08-20,2020-01-31,1
UCR,81925,90262K10,1995-09-14,2002-05-07,1
UCR,81925,38431310,2002-05-16,2015-08-14,1
UCR,,,2020-08-20,2022-12-31,6
UCTT,90097,90385V10,2004-05-20,2023-12-29,1
UEIC,78915,91348310,1993-04-15,2023-12-29,1
UFCS,78693,91033110,1986-08-14,2012-02-01,1
UFCS,78693,91034010,2012-02-16,2023-12-29,1
UFPI,79878,91354310,1994-06-16,2020-05-06,1
UFPI,79878,90278Q10,2020-05-14,2023-12-29,1
UFPT,80050,90267310,1994-03-17,2023-12-29,1
UFS,91854,25755910,2007-04-19,2009-06-10,1
UFS,91854,25755920,2009-06-18,2021-11-29,1
UG,78749,91057110,2001-11-15,2018-12-31,1
UHSI,79637,91390310,1982-05-20,2023-12-29,1
ULBI,78213,90389910,1993-03-18,2023-12-29,1
ULTA,92322,90384S30,2007-11-15,2023-12-29,1
ULTI,86196,90385D10,1998-07-16,2019-05-02,1
UMPQ,86004,84058410,1998-05-14,1999-03-14,1
UMPQ,86004,90421410,1999-03-18,2023-02-28,1
UMSB,78829,91102210,1983-08-18,1994-04-25,1
UMSB,78829,90278810,1994-05-19,2023-12-29,1
UNBS,89279,90540010,2003-10-16,2020-05-11,1
UNF,65306,90470810,1984-04-19,2023-12-29,1
UNF2,84275,91116310,1996-12-19,2023-12-29,1
UNFI,78044,90467710,1977-10-20,2010-11-03,1
UNFI,78044,90467720,2010-12-16,2023-12-29,1
UNGL,89942,91103X10,2004-02-19,2005-01-26,1
UNGL,89942,90933T10,2005-02-17,2010-07-05,1
UNGL,89942,G3931910,2010-07-15,2016-11-06,1
UNGL,89942,G3933F10,2016-11-17,2020-08-27,1
UNGL,89942,37959R10,2020-09-17,2023-12-29,1
UNIH,92655,91058110,1985-04-18,2000-04-26,1
UNIH,92655,91324P10,2000-05-18,2023-12-29,1
UNIT,63781,90921910,1983-02-17,1986-09-14,1
UNIT,76136,91327510,1990-06-14,2011-08-24,1
UNIT,76136,48840110,2011-09-15,2023-12-29,1
UNM,71175,90319210,1986-11-06,1999-06-30,1
UNM,71175,91529Y10,1999-07-15,2023-12-29,1
UNPH,79879,90914910,1994-11-17,1999-07-05,1
UNPH,79879,46612J10,1999-07-15,2006-10-16,1
UNPH,79879,46612J50,2006-10-19,2015-08-03,1
UNPH,79879,92555010,2015-08-20,2023-12-29,1
UNTY,84397,91329010,2003-02-20,2023-12-29,1
UP,88882,90391410,2001-01-18,2016-05-02,1
UP,16682,90391420,2017-05-18,2019-08-07,1
UPS,87447,91131210,1999-11-18,2023-12-29,1
URBN,79881,91704710,1994-01-20,2023-12-29,1
URI1,85663,91136310,1998-01-15,2023-12-29,1
USAK,77425,90292510,1992-05-14,2022-09-14,1
USAP,81184,91383710,1995-07-20,2023-12-29,1
USG,19131,91202710,1976-01-15,1984-12-18,1
USG,19131,90329310,1985-01-17,1988-07-13,1
USG,19131,90329330,1988-07-22,1993-05-06,1
USG,79244,90329340,1993-07-15,2019-04-23,1
USLM,65700,91192210,1995-10-19,2018-12-31,1
USM,75320,91168410,1988-11-17,2023-12-29,1
USMO,90464,90341G10,2004-11-18,2014-07-08,1
USMO,90464,84863T10,2014-07-17,2023-12-29,1
USNA,84010,90328M10,1997-11-20,2023-12-29,1
USPH,77629,90337L10,1995-10-19,2023-12-29,1
USTR,79303,91300410,1982-10-14,2015-05-31,1
USTR,79303,29668910,2015-06-18,2019-01-30,1
USTT,,,2000-11-16,2006-04-19,6
USTT,91910,90328S50,2007-03-19,2021-04-18,1
USTT,91910,13810310,2021-05-20,2023-12-29,1
USXP,,,1994-11-17,2003-04-16,6
USXP,81021,90338N10,2018-06-14,2018-06-17,1
USXP,81021,90338N20,2018-07-19,2023-06-30,1
UTEK,79628,90403410,1993-11-18,2017-05-26,1
UTHR,87006,91307C10,1999-08-19,2023-12-29,1
UTIW,88814,G8721010,2000-12-14,2016-01-21,1
UTIZ,89973,91391510,2004-02-19,2023-12-29,1
UTL,67360,91325910,1997-04-17,2023-12-29,1
UTMD,79776,91748810,1989-07-20,2021-01-28,1
UTSI,87825,91807610,2000-04-20,2011-06-26,1
UTSI,87825,G9310A10,2011-09-15,2013-03-21,1
UTSI,87825,G9310A11,2013-04-18,2021-04-26,1
UVIH,78211,91359V10,2003-11-20,2023-12-29,1
UVSP,89828,91527110,2003-08-15,2023-12-29,1
VA0P,78841,91851C20,2004-04-15,2023-12-29,1
VALM,80128,92025310,1981-05-14,2023-12-29,1
VALU,80179,92043710,1984-05-17,2023-09-12,1
VASS,88475,92231M10,2000-08-17,2017-02-17,1
VC1,88319,92839U10,2000-07-20,2011-01-09,1
VCCC,90568,92342X10,2005-02-17,2008-05-27,1
VCCC,90568,56342010,2008-06-19,2023-12-29,1
VCGI,90567,92025510,2005-02-17,2006-07-17,1
VCGI,91391,97381W10,2006-07-20,2013-09-02,1
VCGI,91391,97382A10,2013-09-19,2015-04-26,1
VCGI,91391,97382A20,2015-05-14,2018-05-28,1
VCGI,91391,97382A30,2018-06-14,2019-03-05,1
VCGI,,,2019-03-14,,6
VCLK,88207,92046N10,2000-05-18,2014-02-04,1
VCLK,88207,21249J10,2014-02-20,2014-12-09,1
VCLK,,,2014-12-18,2018-12-31,6
VCVC,,,2006-08-17,2010-01-13,6
VCVC,93263,15118V20,2010-02-10,2023-12-29,1
VDSI,88203,92230Y10,2000-07-20,2018-06-03,1
VDSI,88203,68287N10,2018-06-14,2023-12-29,1
VECO,81116,92241710,1995-01-19,2023-12-29,1
VG,87668,92553H10,2000-04-20,2002-04-22,1
VG,93271,92553H80,2010-02-18,2015-05-29,1
VGHC,91237,92886T20,2006-05-24,2022-07-20,1
VIA,51617,92552610,1976-01-15,1987-06-09,1
VIA,75104,92552410,1987-07-16,1995-08-16,1
VIA,76226,92552430,1995-08-17,2006-01-02,1
VIA,76226,12485720,2006-01-19,2019-12-04,1
VIA,76226,92556H20,2019-12-19,2023-12-29,1
VIA/2,75104,92552410,1998-12-17,2006-01-02,1
VIA/2,75104,12485710,2006-01-19,2019-12-04,1
VIA/2,75104,92556H10,2019-12-19,2023-12-29,1
VIAB,91063,92553P20,2006-01-19,2019-12-04,1
VIAB/1,91066,92553P10,2006-01-19,2019-11-14,1
VIC1,76128,92581510,1990-06-14,2023-12-29,1
VISA,92611,92826C83,2008-03-20,2023-12-29,1
VLCC,84566,G5299G10,1997-02-07,2015-03-31,1
VLCC,84566,G3963710,2015-04-16,2016-07-31,1
VLCC,84566,G3963720,2016-08-18,2023-12-29,1
VLG1,80857,92710740,1988-10-20,2023-06-06,1
VLO,61671,91913810,1980-08-14,1997-07-31,1
VLO,85269,91913Y10,1997-08-14,2023-12-29,1
VMW,92257,92856340,2007-08-14,2023-11-21,1
VNBP,80072,91979410,1988-08-18,2023-12-29,1
VNDA,91186,92165910,2006-04-20,2023-12-29,1
VOCL,,,1996-03-14,1997-07-16,6
VOCL,83183,M9760110,1997-07-17,2005-11-25,1
VOCL,90982,M9760111,2005-12-15,2010-07-18,1
VOCL,90982,M9760112,2010-08-19,2011-05-22,1
VOCL,90982,M6787E10,2011-06-16,2018-11-13,1
VOLC,91371,92864510,2006-06-15,2015-02-17,1
VOX,75033,05075710,1988-04-14,2011-12-11,1
VOX,75033,91829F10,2011-12-15,2023-12-29,1
VPFG,91514,92672710,2006-10-03,2010-07-06,1
VPFG,91514,92672A10,2010-07-15,2015-01-01,1
VPFG,91514,52471Y10,2015-01-15,2019-10-31,1
VPGW,93426,92835K10,2010-07-15,2023-12-29,1
VPRT,90913,G9376220,2005-10-20,2009-08-31,1
VPRT,90913,N9354010,2009-09-17,2014-11-16,1
VPRT,90913,N2014610,2014-11-20,2019-12-03,1
VPRT,90913,G2143T10,2020-12-17,2023-12-29,1
VRK,92191,G9319H10,2007-08-16,2018-07-17,1
VRNT,89397,92343X10,2002-08-15,2023-12-29,1
VRSK,93089,92345Y10,2009-10-15,2023-12-29,1
VRSN,85753,92343E10,1998-03-19,2023-12-29,1
VRT1,76744,92532F10,1991-09-19,2023-12-29,1
VRTP,92871,92828Q10,2009-01-15,2023-12-29,1
VRTU,92229,92827P10,2007-08-16,2021-02-10,1
VSAT,84348,92552V10,1997-01-16,2023-12-29,1
VSNR,82759,92830V10,1996-01-18,1999-03-02,1
VSNR,82759,80603P10,1999-03-18,2005-10-17,1
VSNR,82759,67020Y10,2005-10-20,2022-03-03,1
VSTO,88319,92839U20,2011-01-10,2023-12-29,1
VTCI,93047,92847A20,2009-10-15,2014-08-15,1
VTEL,77505,92658N10,1992-07-16,1993-07-14,1
VTEL,77505,91833310,1993-07-23,2002-01-17,1
VTEL,77505,34629U10,2002-02-14,2009-12-28,1
VTEL,77505,04649U10,2010-01-14,2023-12-29,1
VTSP,93071,92849E10,2009-11-19,2019-12-16,1
VVTV,77007,92047K10,1993-05-20,2014-11-19,1
VVTV,77007,30048710,2014-11-20,2019-07-16,1
VVTV,77007,45246510,2019-07-18,2019-12-11,1
VVTV,77007,45246520,2019-12-19,2023-07-07,1
VVTV,,,2023-07-20,,6
WAB1,81677,96038610,1995-08-17,2000-05-01,1
WAB1,81677,92974010,2000-05-18,2023-12-29,1
WALN,90776,95763810,2005-07-14,2023-12-29,1
WAMU,81593,93933410,1984-03-15,1994-11-30,1
WAMU,81593,93932210,1994-12-15,2011-04-14,1
WAT,82651,94184810,1996-01-18,2023-12-29,1
WAT1,77191,88162G10,1992-11-19,2023-12-29,1
WATS,78916,94268310,1993-05-20,2013-01-23,1
WATS,78916,00507K10,2013-02-14,2013-09-30,1
WATS,78916,G0083B10,2013-10-17,2015-06-14,1
WATS,78916,G0177J10,2015-06-18,2020-05-08,1
WAUW,90961,94348P10,2005-12-15,2008-08-03,1
WAUW,90961,94188810,2008-08-14,2014-01-22,1
WAUW,90961,94188P10,2014-02-20,2023-12-29,1
WBCK,92188,92927K10,2007-08-16,2020-05-28,1
WBG,83834,96919910,1996-10-17,2009-03-03,1
WBG,83834,96920310,2009-03-19,2018-03-26,1
WBG,,,2018-04-19,2020-12-31,6
WBMD,90914,94770V10,2005-10-20,2017-09-15,1
WCGI,90272,94946T10,2004-07-15,2020-01-23,1
WCNX,86097,94105310,1998-06-18,2016-05-31,1
WCNX,92949,94106B10,2016-06-16,2023-12-29,1
WDC,66384,95810210,1982-08-19,2023-12-29,1
WDFC,81294,92923610,1976-08-19,2023-12-29,1
WDR,85931,93005910,1998-04-16,2021-04-30,1
WFD,89262,96008D10,2002-04-18,2007-01-03,1
WFD,89262,96008P10,2007-01-18,2016-10-23,1
WFD,89262,95889210,2016-11-17,2023-12-29,1
WFII,87430,97653A10,1999-12-16,2007-09-16,1
WFII,87430,50077B10,2007-09-20,2009-09-10,1
WFII,87430,50077B20,2009-09-17,2023-12-29,1
WFMI,77281,96683710,1992-04-16,2017-08-25,1
WFR,81776,55271510,1995-07-13,2013-06-02,1
WFR,81776,86732Y10,2013-06-20,2016-04-20,1
WFR,,,2016-05-19,2019-12-31,6
WFSL,81577,93882810,1983-08-18,1995-02-05,1
WFSL,81577,93882410,1995-02-16,2023-12-29,1
WGOV,84403,98074510,1997-01-14,2023-12-29,1
WHG,89443,96176510,2002-08-15,2021-02-10,1
WILL,82924,96822320,1982-09-28,1984-03-14,1
WILL,82932,96822330,1984-03-15,1986-01-15,1
WILL,82924,96822320,1986-01-16,2023-12-29,1
WIRE,77785,29256210,1992-09-17,2023-12-29,1
WLDN,91625,96924N10,2006-12-14,2023-12-29,1
WLFC,83969,97064610,1996-11-14,2018-03-13,1
WLKC,90312,96041310,2004-08-19,2023-12-29,1
WLL,89901,96638710,2003-12-18,2017-11-08,1
WLL,89901,96638740,2017-11-16,2020-09-01,1
WLL,89901,96638750,2020-09-17,2022-06-30,1
WLTR,82540,93317Q10,1996-04-18,2015-07-07,1
WLTR,,,2015-07-16,2019-05-16,6
WMA1,79884,95423510,1994-01-20,2017-09-13,1
WMGI,89046,98235T10,2001-08-16,2015-10-01,1
WMIH,81593,92936P10,2016-06-16,2018-10-10,1
WMIH,81593,62482R10,2018-10-18,2023-12-29,1
WNC1,77117,92956610,1991-12-19,2023-12-29,1
WOOF,89213,91819410,2002-04-18,2017-09-11,1
WPRT,92776,96090830,2008-09-18,2023-06-05,1
WPRT,92776,96090850,2023-06-15,2023-12-29,1
WRF,91073,95931910,2006-01-19,2017-06-01,1
WRLD,77114,98141910,1992-02-20,2023-12-29,1
WRP1,85079,95024010,1997-07-17,2000-06-11,1
WRP1,85079,95024020,2000-06-15,2007-06-03,1
WRP1,85079,75936P10,2007-06-14,2018-10-12,1
WSAM,82107,95709010,1985-02-14,2023-12-29,1
WSAU,81702,94331710,1983-01-20,1997-12-17,1
WSAU,81702,94331510,1997-12-19,2016-01-20,1
WSBS,86440,97200A10,1998-12-17,2004-08-31,1
WSBS,86440,97186T10,2004-09-16,2016-07-29,1
WSCO,,,1999-05-20,1999-06-16,6
WSCO,86876,95082P10,1999-06-17,2023-12-29,1
WSGC,83011,96990410,1983-10-20,2023-12-29,1
WSH,89017,G9665510,2001-07-19,2010-01-03,1
WSH,89017,G9666610,2010-01-14,2016-01-04,1
WSH,89017,G9662910,2016-01-14,2023-12-29,1
WSO1,66376,94262220,1991-12-19,2023-12-29,1
WSPI,90984,94769V10,2005-11-17,2008-10-26,1
WSPI,90984,94733A10,2008-10-27,2018-10-10,1
WTBA,89425,95123P10,2002-06-05,2023-12-29,1
WTFC,84636,97650W10,1997-06-19,2023-12-29,1
WTHG,83601,98181110,1977-09-15,2023-12-29,1
WTIN,90533,92922P10,2005-02-17,2023-12-29,1
WTWI,89244,94862610,2001-12-20,2019-09-29,1
WTWI,89244,98262P10,2019-10-17,2023-12-29,1
WUN,91461,95980210,2006-10-19,2023-12-29,1
WW,88681,94271210,2000-11-16,2009-12-31,1
WW,93223,89189410,2010-01-14,2016-01-04,1
WWFE,87356,98156Q10,1999-11-18,2023-09-11,1
WWFE,87356,87256C10,2023-09-14,2023-12-29,1
WXCP,,,2007-01-18,2008-12-17,6
WXCP,92872,92924860,2008-12-18,2011-01-02,1
WXCP,92872,41031510,2011-01-20,2013-11-04,1
WXS,90569,98233Q10,2005-03-17,2012-10-30,1
WXS,90569,96208T10,2012-11-15,2023-12-29,1
WYNN,89533,98313410,2002-11-14,2023-12-29,1
WYNW,91392,98310W10,2006-08-01,2021-02-16,1
WYNW,91392,89416410,2021-02-18,2023-12-29,1
X,15069,91265610,1976-01-15,1986-07-08,1
X,15069,90290510,1986-07-17,1991-04-11,1
X,76644,90337T10,1991-05-16,2002-01-01,1
X,76644,91290910,2002-01-17,2023-12-29,1
XEC,89509,17179810,2002-10-17,2021-09-30,1
